product_category,product_name,product_slug,product_description,product_summary,product_status,product_thumbnail,product_images,product_options,variant_name,variant_sku,variant_barcode,variant_price,variant_compare_at_price,variant_cost_price,variant_inventory_quantity,variant_track_inventory,variant_continue_selling_out_of_stock,variant_weight,variant_weight_unit,variant_width,variant_height,variant_depth,variant_dimension_unit,variant_options
Office,"Animi Repellat Sit (Office)",animi-repellat-sit-office,"Voluptates perferendis vel dolor cumque et est consequuntur. Vel eum qui sequi a ratione. Qui nam ex quaerat voluptatem deserunt perspiciatis fuga. Voluptatem repellendus id blanditiis facilis. Voluptatem qui magnam accusamus officiis ut est.","Numquam eaque iure est ea ut et atque ad.",active,https://picsum.photos/300/300?random=191,"[""https:\/\/picsum.photos\/600\/600?random=1910"",""https:\/\/picsum.photos\/600\/600?random=1911""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Animi Repellat Sit (Office) - Black / S",UDB-00191,3007554537409,406.1,,171.35,6,1,0,3684.11,g,29.14,8.87,16.68,cm,"{""Color"":""Black"",""Size"":""S""}"
Office,"Atque Enim Omnis (Office)",atque-enim-omnis-office,"Expedita omnis deserunt aut nostrum in nam. Et iusto quia corporis molestiae. Est sunt vel laudantium nostrum debitis ea provident at.","Et quis quidem nobis dignissimos porro et.",active,https://picsum.photos/300/300?random=192,"[""https:\/\/picsum.photos\/600\/600?random=1920"",""https:\/\/picsum.photos\/600\/600?random=1921""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Atque Enim Omnis (Office) - Black / S",COT-00192,8389993129434,145.84,,79.26,65,1,0,3094.5,g,7.51,27.55,45.93,cm,"{""Color"":""Black"",""Size"":""S""}"
Office,"Voluptatibus Eveniet Beatae (Office)",voluptatibus-eveniet-beatae-office,"Voluptas error dignissimos quos excepturi. Eos ut nobis quia temporibus fuga nostrum molestias. Earum voluptas vero molestias consectetur dolore vitae rem ut.","Voluptatem nihil suscipit distinctio est debitis sint accusantium facilis.",active,https://picsum.photos/300/300?random=193,"[""https:\/\/picsum.photos\/600\/600?random=1930"",""https:\/\/picsum.photos\/600\/600?random=1931""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Voluptatibus Eveniet Beatae (Office) - White / S",YIZ-00193,2687159439813,241.07,,103.91,59,1,0,4492.03,g,48.54,23.91,35.67,cm,"{""Color"":""White"",""Size"":""S""}"
Office,"Vel Minima Ex (Office)",vel-minima-ex-office,"Reiciendis nisi eligendi et corrupti. Praesentium eligendi illo quidem incidunt impedit placeat iure. Non accusantium sit in voluptas et sunt. Voluptatem vero ratione eligendi consectetur unde ut ex. Minima ut est aliquid dignissimos est.","Rem sint asperiores at.",active,https://picsum.photos/300/300?random=194,"[""https:\/\/picsum.photos\/600\/600?random=1940"",""https:\/\/picsum.photos\/600\/600?random=1941""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Vel Minima Ex (Office) - Black / L",MEM-00194,1534734606980,207.15,,105.15,18,1,0,2504.78,g,49.78,12.1,42.54,cm,"{""Color"":""Black"",""Size"":""L""}"
Office,"Nihil Aut Qui (Office)",nihil-aut-qui-office,"Odit qui pariatur asperiores sint nam aliquam consequuntur facere. Distinctio nihil recusandae ut molestias. Corporis velit nulla perferendis hic rem eaque.","Similique excepturi asperiores non nihil maiores doloremque.",active,https://picsum.photos/300/300?random=195,"[""https:\/\/picsum.photos\/600\/600?random=1950"",""https:\/\/picsum.photos\/600\/600?random=1951""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Nihil Aut Qui (Office) - White / S",VPX-00195,5466897139622,317.5,,151.19,137,1,0,1502.6,g,37.32,6.54,38.18,cm,"{""Color"":""White"",""Size"":""S""}"
Office,"Voluptas Tenetur Ipsum (Office)",voluptas-tenetur-ipsum-office,"Aut at possimus quae velit et doloremque consectetur. Velit eveniet deserunt velit nam sequi. Modi consequuntur mollitia qui aspernatur. Aliquid et ut amet quia sed impedit.","Enim odit ullam qui quia cupiditate.",active,https://picsum.photos/300/300?random=196,"[""https:\/\/picsum.photos\/600\/600?random=1960"",""https:\/\/picsum.photos\/600\/600?random=1961""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Voluptas Tenetur Ipsum (Office) - Black / L",HGR-00196,9938572132434,141.34,,57.69,99,1,0,4978.53,g,25.87,17.62,42.97,cm,"{""Color"":""Black"",""Size"":""L""}"
Office,"Aut Incidunt Ut (Office)",aut-incidunt-ut-office,"Laudantium omnis minus accusantium minus. Recusandae neque sint quia ex. Doloribus voluptatem laboriosam ut molestiae iusto tempora et. Consequatur omnis culpa eum aut.","Quas distinctio est reprehenderit voluptatem.",active,https://picsum.photos/300/300?random=197,"[""https:\/\/picsum.photos\/600\/600?random=1970"",""https:\/\/picsum.photos\/600\/600?random=1971""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Aut Incidunt Ut (Office) - White / L",D6S-00197,3613232761594,129.8,,88.3,86,1,0,248.29,g,12.53,44.65,37.22,cm,"{""Color"":""White"",""Size"":""L""}"
Office,"Consequatur Voluptatem Vitae (Office)",consequatur-voluptatem-vitae-office,"Similique qui optio qui. Et ut nostrum itaque fugit exercitationem nemo et corporis. Autem ab id aut voluptatem consequatur dolorem. Et exercitationem occaecati nihil. Quisquam maiores rerum adipisci repudiandae cupiditate facilis.","Et cupiditate optio doloribus vel.",active,https://picsum.photos/300/300?random=198,"[""https:\/\/picsum.photos\/600\/600?random=1980"",""https:\/\/picsum.photos\/600\/600?random=1981""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Consequatur Voluptatem Vitae (Office) - Black / L",1DF-00198,9581694292311,21.56,25.87,17.53,80,1,0,2126.88,g,47.14,43.8,19,cm,"{""Color"":""Black"",""Size"":""L""}"
Office,"Et Id Quis (Office)",et-id-quis-office,"Maiores neque culpa veritatis sint. Quia error dicta sunt qui aliquam. Numquam accusantium et est est in velit. Sit omnis et odio praesentium voluptate. Rerum et doloribus quia consequuntur voluptates. Sit numquam non nisi corporis cumque nihil voluptatem.","Harum officia ut repudiandae vitae.",active,https://picsum.photos/300/300?random=199,"[""https:\/\/picsum.photos\/600\/600?random=1990"",""https:\/\/picsum.photos\/600\/600?random=1991""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Et Id Quis (Office) - Black / M",YCC-00199,6302953042934,79.57,,38.07,146,1,1,1174.76,g,49.51,38.17,45.59,cm,"{""Color"":""Black"",""Size"":""M""}"
Office,"Pariatur Inventore Aut (Office)",pariatur-inventore-aut-office,"Itaque et sint molestiae illum. Nam nihil molestiae et blanditiis error. Id dolorem qui quam tempora. Nulla et libero ex et ullam incidunt fugit.","Dignissimos quis sunt eos enim error autem exercitationem.",active,https://picsum.photos/300/300?random=200,"[""https:\/\/picsum.photos\/600\/600?random=2000"",""https:\/\/picsum.photos\/600\/600?random=2001""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Pariatur Inventore Aut (Office) - White / S",FKZ-00200,9556854970958,69.94,,34.97,118,1,0,1644,g,41.98,19.92,31.49,cm,"{""Color"":""White"",""Size"":""S""}"
