product_category,product_name,product_slug,product_description,product_summary,product_status,product_thumbnail,product_images,product_options,variant_name,variant_sku,variant_barcode,variant_price,variant_compare_at_price,variant_cost_price,variant_inventory_quantity,variant_track_inventory,variant_continue_selling_out_of_stock,variant_weight,variant_weight_unit,variant_width,variant_height,variant_depth,variant_dimension_unit,variant_options
Beauty,"Est Minima Quis (Beauty)",est-minima-quis-beauty,"Laudantium sed laudantium exercitationem beatae aspernatur similique aut. Debitis ipsum excepturi ut ut. Doloribus ut eaque cupiditate doloribus adipisci est. Dicta ea asperiores quidem adipisci sed repellat veniam.","Iste non necessitatibus id ea quasi.",active,https://picsum.photos/300/300?random=131,"[""https:\/\/picsum.photos\/600\/600?random=1310"",""https:\/\/picsum.photos\/600\/600?random=1311""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Est Minima Quis (Beauty) - White / L",WV8-00131,6566585710610,16.76,20.11,9.63,85,1,0,4961.54,g,22.98,35.44,41.92,cm,"{""Color"":""White"",""Size"":""L""}"
Beauty,"Qui Expedita Vitae (Beauty)",qui-expedita-vitae-beauty,"Enim in eligendi earum ullam eos non labore consequuntur. Eius aliquam est aperiam. Est quis fuga quasi deserunt. Quia quidem alias illum dignissimos quisquam facilis est.","Perspiciatis eum velit excepturi dolore.",active,https://picsum.photos/300/300?random=132,"[""https:\/\/picsum.photos\/600\/600?random=1320"",""https:\/\/picsum.photos\/600\/600?random=1321""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Qui Expedita Vitae (Beauty) - Black / L",E59-00132,4764818960128,231.04,,93.16,123,1,0,1493.81,g,22.75,19.99,7.9,cm,"{""Color"":""Black"",""Size"":""L""}"
Beauty,"Quia Qui Pariatur (Beauty)",quia-qui-pariatur-beauty,"Sed eum sapiente mollitia et eos. Voluptas consectetur sunt voluptatem. Ut ducimus architecto voluptatem. Ut fugit vel tempora. Beatae reprehenderit quae labore et illum quibusdam. Aut iste nihil perspiciatis reiciendis ad fuga nihil.","Enim dolorem optio deleniti.",active,https://picsum.photos/300/300?random=133,"[""https:\/\/picsum.photos\/600\/600?random=1330"",""https:\/\/picsum.photos\/600\/600?random=1331""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Quia Qui Pariatur (Beauty) - White / S",82V-00133,9690576189738,120.36,144.43,51.88,102,1,0,1008.07,g,9.98,35.99,12.91,cm,"{""Color"":""White"",""Size"":""S""}"
Beauty,"Deserunt Eveniet Sapiente (Beauty)",deserunt-eveniet-sapiente-beauty,"Id amet sunt et. Itaque quidem aperiam dolor temporibus porro voluptatum tempore. Veritatis voluptatem dolore dicta aut quis.","Provident eos quod ab non.",active,https://picsum.photos/300/300?random=134,"[""https:\/\/picsum.photos\/600\/600?random=1340"",""https:\/\/picsum.photos\/600\/600?random=1341""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Deserunt Eveniet Sapiente (Beauty) - Black / M",MVW-00134,0067318449280,140.27,,72.68,48,1,0,3332.85,g,31.91,18.76,40.76,cm,"{""Color"":""Black"",""Size"":""M""}"
Beauty,"Fuga Rerum Iure (Beauty)",fuga-rerum-iure-beauty,"Rerum deleniti omnis hic recusandae possimus fugiat ea. Quisquam officiis blanditiis sunt alias nesciunt. Perferendis illum sed nobis magni. Officia rerum eveniet expedita dolor. Praesentium consequatur delectus minima earum qui. Perferendis tempora saepe aliquid qui sequi.","Quae amet praesentium tempore assumenda.",active,https://picsum.photos/300/300?random=135,"[""https:\/\/picsum.photos\/600\/600?random=1350"",""https:\/\/picsum.photos\/600\/600?random=1351""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Fuga Rerum Iure (Beauty) - White / M",1BY-00135,0218987124040,310.05,,137.8,61,1,0,2916.6,g,34,27.88,10.49,cm,"{""Color"":""White"",""Size"":""M""}"
Beauty,"Culpa Vel Ea (Beauty)",culpa-vel-ea-beauty,"Iste sequi corrupti neque culpa deleniti. Ratione porro et iste est est dolore quasi deserunt. Explicabo quia consequatur esse. Est et eos praesentium perspiciatis ut repellendus sed. Rerum et et commodi et rerum sunt voluptas. Ut voluptatem odit corporis repellat.","Deleniti et iusto assumenda omnis voluptas.",active,https://picsum.photos/300/300?random=136,"[""https:\/\/picsum.photos\/600\/600?random=1360"",""https:\/\/picsum.photos\/600\/600?random=1361""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Culpa Vel Ea (Beauty) - White / S",FKG-00136,7355880733092,198.63,,147.13,117,1,0,2464.36,g,32.88,38.73,34.98,cm,"{""Color"":""White"",""Size"":""S""}"
Beauty,"Praesentium Sit Velit (Beauty)",praesentium-sit-velit-beauty,"Ipsam ut eum quia id. Architecto excepturi eius cupiditate numquam temporibus dolorum. Et officiis laudantium consequuntur voluptatibus rem accusantium soluta. Debitis quia et vel temporibus praesentium.","Tenetur enim enim mollitia odio et quae optio.",active,https://picsum.photos/300/300?random=137,"[""https:\/\/picsum.photos\/600\/600?random=1370"",""https:\/\/picsum.photos\/600\/600?random=1371""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Praesentium Sit Velit (Beauty) - Black / L",R4U-00137,3680415495775,249.76,,152.29,117,1,0,1002.05,g,40.4,49.57,10.58,cm,"{""Color"":""Black"",""Size"":""L""}"
Beauty,"Blanditiis Quo Mollitia (Beauty)",blanditiis-quo-mollitia-beauty,"Et minus cum in reprehenderit vel quia rerum sint. Laborum vero ut nemo. Aut laboriosam repellat et placeat omnis eveniet et ad. Dolores et ut impedit perferendis eveniet optio. Vel nemo aliquam aut. Qui assumenda voluptatem et quidem similique aut autem ducimus.","A est id natus dolorum omnis magnam eos.",active,https://picsum.photos/300/300?random=138,"[""https:\/\/picsum.photos\/600\/600?random=1380"",""https:\/\/picsum.photos\/600\/600?random=1381""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Blanditiis Quo Mollitia (Beauty) - Black / M",TB8-00138,2182475921566,17.53,,13.28,4,1,0,3512.87,g,7.02,40.9,8.15,cm,"{""Color"":""Black"",""Size"":""M""}"
Beauty,"Aliquam Repudiandae Molestiae (Beauty)",aliquam-repudiandae-molestiae-beauty,"Placeat ipsam quos commodi eum est corporis deserunt dolor. Ab beatae voluptates magni velit. Nemo aperiam beatae voluptatum repellendus. Aliquam ut non aut et. Dicta at impedit qui. Aspernatur accusantium dolor sit ut aut in.","Earum similique molestias rerum vero voluptatibus qui perspiciatis.",active,https://picsum.photos/300/300?random=139,"[""https:\/\/picsum.photos\/600\/600?random=1390"",""https:\/\/picsum.photos\/600\/600?random=1391""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Aliquam Repudiandae Molestiae (Beauty) - Black / M",Y85-00139,7955476246229,221.94,,112.09,98,1,0,4859.26,g,32.43,37.18,42.73,cm,"{""Color"":""Black"",""Size"":""M""}"
Beauty,"Et Nisi Voluptatum (Beauty)",et-nisi-voluptatum-beauty,"Consequatur fuga temporibus vero voluptates. Corrupti dolores quo distinctio vel est. Quidem vero enim consectetur dolorem. Hic repellendus sunt atque suscipit ut.","Vel dolore non qui quis voluptas.",active,https://picsum.photos/300/300?random=140,"[""https:\/\/picsum.photos\/600\/600?random=1400"",""https:\/\/picsum.photos\/600\/600?random=1401""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Et Nisi Voluptatum (Beauty) - White / S",SU1-00140,5268466398931,33.58,40.3,19.08,89,1,0,4655.36,g,37.83,43.76,49.47,cm,"{""Color"":""White"",""Size"":""S""}"
