product_category,product_name,product_slug,product_description,product_summary,product_status,product_thumbnail,product_images,product_options,variant_name,variant_sku,variant_barcode,variant_price,variant_compare_at_price,variant_cost_price,variant_inventory_quantity,variant_track_inventory,variant_continue_selling_out_of_stock,variant_weight,variant_weight_unit,variant_width,variant_height,variant_depth,variant_dimension_unit,variant_options
Apparel,"Necessitatibus Et Nihil (Apparel)",necessitatibus-et-nihil-apparel,"Adipisci rerum eveniet eius quidem aut. Ipsum molestias qui dicta et illo quia eaque. Explicabo nesciunt et porro molestiae neque. Esse dolorem dolores asperiores quidem id quae at eum. Consequatur corporis sint ut ducimus doloremque et.","Aut similique non assumenda ut.",active,https://picsum.photos/300/300?random=31,"[""https:\/\/picsum.photos\/600\/600?random=310"",""https:\/\/picsum.photos\/600\/600?random=311""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Necessitatibus Et Nihil (Apparel) - Black / S",4NH-00031,5263885907276,220.09,,96.11,50,1,0,165.17,g,38.17,38.43,39.82,cm,"{""Color"":""Black"",""Size"":""S""}"
Apparel,"Et Rerum Eos (Apparel)",et-rerum-eos-apparel,"Similique aut omnis possimus occaecati voluptas. Eligendi aspernatur consequuntur error. Et repudiandae omnis natus aut qui. Fugit esse neque autem maiores harum consequuntur labore.","Sunt illo dolorum ducimus velit veniam.",active,https://picsum.photos/300/300?random=32,"[""https:\/\/picsum.photos\/600\/600?random=320"",""https:\/\/picsum.photos\/600\/600?random=321""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Et Rerum Eos (Apparel) - Black / L",SEH-00032,7583947839542,33.67,,23.06,97,1,0,2928.07,g,33.27,34.72,28.47,cm,"{""Color"":""Black"",""Size"":""L""}"
Apparel,"Consequatur Non Aut (Apparel)",consequatur-non-aut-apparel,"Facere dolorem architecto qui consequatur facilis. At praesentium asperiores rerum. Non dignissimos officiis tempora est. Sint cum ut sit in aliquid consequatur.","Corrupti vel ab et tempora vel aliquam ipsum.",active,https://picsum.photos/300/300?random=33,"[""https:\/\/picsum.photos\/600\/600?random=330"",""https:\/\/picsum.photos\/600\/600?random=331""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Consequatur Non Aut (Apparel) - White / S",RKC-00033,6582958284434,58.25,,24.17,114,1,0,1464.21,g,5.72,30.29,9.13,cm,"{""Color"":""White"",""Size"":""S""}"
Apparel,"Voluptatem Magni Voluptatem (Apparel)",voluptatem-magni-voluptatem-apparel,"Autem in iusto voluptatem eum quis. Dolor dolorem ut necessitatibus quam. Et sit delectus eos necessitatibus perferendis. Eum culpa dolor expedita est voluptas. Molestias suscipit quo repellat sunt asperiores minus qui.","Tempora nihil reprehenderit enim laborum praesentium voluptas ut quo.",active,https://picsum.photos/300/300?random=34,"[""https:\/\/picsum.photos\/600\/600?random=340"",""https:\/\/picsum.photos\/600\/600?random=341""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Voluptatem Magni Voluptatem (Apparel) - Black / M",LSL-00034,9808093736520,99.79,,58.7,8,1,0,894.56,g,13.06,44.35,41.23,cm,"{""Color"":""Black"",""Size"":""M""}"
Apparel,"Qui Placeat Placeat (Apparel)",qui-placeat-placeat-apparel,"Ea eius quae ipsum et enim architecto. Eveniet nemo quia aut corrupti aut sed dolores. Rerum harum deleniti est qui qui et ea. Blanditiis aut fuga ipsam.","Dicta sed illum rerum numquam quia est.",active,https://picsum.photos/300/300?random=35,"[""https:\/\/picsum.photos\/600\/600?random=350"",""https:\/\/picsum.photos\/600\/600?random=351""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Qui Placeat Placeat (Apparel) - White / M",7FK-00035,2770947879318,91.43,109.72,46.65,110,1,0,1650.41,g,30.26,6.02,15.66,cm,"{""Color"":""White"",""Size"":""M""}"
Apparel,"Fugit Atque Omnis (Apparel)",fugit-atque-omnis-apparel,"Distinctio quia veniam nobis et. Provident itaque nisi enim quisquam similique maxime corporis. Quas aut rem quasi inventore qui voluptas sed. Et dolor commodi aut error.","Et id voluptatibus inventore asperiores voluptatem qui officiis.",active,https://picsum.photos/300/300?random=36,"[""https:\/\/picsum.photos\/600\/600?random=360"",""https:\/\/picsum.photos\/600\/600?random=361""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Fugit Atque Omnis (Apparel) - White / L",KS6-00036,1607845071258,142.6,,92.6,16,1,0,473.5,g,48.27,36.23,41,cm,"{""Color"":""White"",""Size"":""L""}"
Apparel,"Deleniti Consequatur Perferendis (Apparel)",deleniti-consequatur-perferendis-apparel,"Quo sed saepe eum molestiae. Exercitationem neque illum laboriosam quibusdam. Explicabo nemo voluptatem sunt temporibus. Consequatur fugit quia dignissimos nesciunt tenetur autem laudantium.","Nihil alias nesciunt libero id doloribus quo ut eum.",active,https://picsum.photos/300/300?random=37,"[""https:\/\/picsum.photos\/600\/600?random=370"",""https:\/\/picsum.photos\/600\/600?random=371""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Deleniti Consequatur Perferendis (Apparel) - White / S",LSE-00037,6927485313491,55.26,,33.9,112,1,0,2426.38,g,36.1,39.69,10.76,cm,"{""Color"":""White"",""Size"":""S""}"
Apparel,"Earum Maxime Dicta (Apparel)",earum-maxime-dicta-apparel,"Molestias non commodi ut reiciendis voluptas at. Assumenda deleniti illo reiciendis assumenda qui consequatur rerum. Et rem vitae excepturi voluptatem qui. Unde sit perspiciatis odio aliquam doloremque est illo. Incidunt facere exercitationem dolores voluptas repellendus aliquid laborum est.","Autem qui veniam quidem nisi unde aut possimus.",active,https://picsum.photos/300/300?random=38,"[""https:\/\/picsum.photos\/600\/600?random=380"",""https:\/\/picsum.photos\/600\/600?random=381""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Earum Maxime Dicta (Apparel) - White / M",WBT-00038,6149482574334,422.22,,186,5,1,0,3333.43,g,38.09,33.94,7.17,cm,"{""Color"":""White"",""Size"":""M""}"
Apparel,"Ut Quisquam Enim (Apparel)",ut-quisquam-enim-apparel,"Consequatur suscipit odit dicta et dignissimos iusto et. Et temporibus excepturi ut. Incidunt et occaecati officiis magnam est ratione officiis. Veritatis blanditiis ex magni sed. Maiores pariatur rerum vel voluptatem quia quae tenetur. Assumenda possimus quos placeat culpa et voluptas quasi consequatur.","Ex et cumque eveniet commodi minus quaerat.",active,https://picsum.photos/300/300?random=39,"[""https:\/\/picsum.photos\/600\/600?random=390"",""https:\/\/picsum.photos\/600\/600?random=391""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Ut Quisquam Enim (Apparel) - Black / M",N73-00039,4321647652619,310.23,,147.73,95,1,0,4140.12,g,19.68,45.13,46.26,cm,"{""Color"":""Black"",""Size"":""M""}"
Apparel,"Corrupti Quaerat Nihil (Apparel)",corrupti-quaerat-nihil-apparel,"Voluptas in ex autem nisi a et animi. Eaque dolor dolor et placeat qui necessitatibus nobis. Et sit voluptas dolorem laborum perspiciatis et omnis. Veritatis beatae eos quasi unde. Vitae voluptatibus quod non eos. Voluptatem sed sit iusto ut sed aliquam.","Dolore unde explicabo at voluptas perferendis totam.",active,https://picsum.photos/300/300?random=40,"[""https:\/\/picsum.photos\/600\/600?random=400"",""https:\/\/picsum.photos\/600\/600?random=401""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Corrupti Quaerat Nihil (Apparel) - White / M",HE4-00040,6764825714767,261.54,,148.6,88,1,0,1827.45,g,41.49,26.96,18.56,cm,"{""Color"":""White"",""Size"":""M""}"
