product_category,product_name,product_slug,product_description,product_summary,product_status,product_thumbnail,product_images,product_options,variant_name,variant_sku,variant_barcode,variant_price,variant_compare_at_price,variant_cost_price,variant_inventory_quantity,variant_track_inventory,variant_continue_selling_out_of_stock,variant_weight,variant_weight_unit,variant_width,variant_height,variant_depth,variant_dimension_unit,variant_options
Electronics,"Optio Aut Eos (Electronics)",optio-aut-eos-electronics,"Cum vero et maiores et. Quia optio officiis modi. Rem consequatur similique aut et. Id provident ipsam et saepe illo non. Odit laudantium suscipit rem et modi alias molestias sunt.","Dolor sint illo est.",active,https://picsum.photos/300/300?random=11,"[""https:\/\/picsum.photos\/600\/600?random=110"",""https:\/\/picsum.photos\/600\/600?random=111""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Optio Aut Eos (Electronics) - Black / L",33G-00011,7843160109137,417.34,,177.59,70,1,0,2825.42,g,18.12,46.09,29.71,cm,"{""Color"":""Black"",""Size"":""L""}"
Electronics,"Aperiam Tempora Aliquam (Electronics)",aperiam-tempora-aliquam-electronics,"Adipisci iste similique porro. Et optio sed illo sint odit exercitationem hic est. Reiciendis ipsum eius animi et dolores sed tempora illum. Iste excepturi a et. Aut nihil cumque consequuntur est sit distinctio.","Tempore similique autem aperiam.",active,https://picsum.photos/300/300?random=12,"[""https:\/\/picsum.photos\/600\/600?random=120"",""https:\/\/picsum.photos\/600\/600?random=121""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Aperiam Tempora Aliquam (Electronics) - Black / M",UVN-00012,1874530909046,236.49,283.78,108.48,111,1,0,3505.29,g,36.5,40.57,48.69,cm,"{""Color"":""Black"",""Size"":""M""}"
Electronics,"Voluptatem A Eum (Electronics)",voluptatem-a-eum-electronics,"Repudiandae distinctio minus sed explicabo ex. Quia odit eligendi officia et. Laborum iure beatae qui est rerum.","Voluptas accusamus est molestias voluptas ad voluptas quae.",active,https://picsum.photos/300/300?random=13,"[""https:\/\/picsum.photos\/600\/600?random=130"",""https:\/\/picsum.photos\/600\/600?random=131""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Voluptatem A Eum (Electronics) - Black / M",AWV-00013,8528710452411,260.23,312.27,152.18,121,1,0,2834.64,g,21.69,6.47,8.77,cm,"{""Color"":""Black"",""Size"":""M""}"
Electronics,"Voluptas Maxime Quasi (Electronics)",voluptas-maxime-quasi-electronics,"Nihil modi modi qui animi neque debitis numquam distinctio. Facilis animi quo sed. Omnis labore totam tempore corrupti adipisci autem. Necessitatibus rerum et qui quis excepturi omnis laboriosam. Enim voluptatem harum commodi quis dolore aut. Dicta repudiandae illum tempora est laboriosam.","Nemo consequuntur sunt ea est ipsam adipisci magni.",active,https://picsum.photos/300/300?random=14,"[""https:\/\/picsum.photos\/600\/600?random=140"",""https:\/\/picsum.photos\/600\/600?random=141""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Voluptas Maxime Quasi (Electronics) - Black / S",VFU-00014,0292106794895,266.14,,145.43,114,1,0,2428.15,g,27.4,16.74,32.05,cm,"{""Color"":""Black"",""Size"":""S""}"
Electronics,"Eligendi Animi Vitae (Electronics)",eligendi-animi-vitae-electronics,"Est beatae sint at quidem aut unde. Et nihil corrupti et maxime ut nulla. Dignissimos aperiam culpa et adipisci officia odit consequatur. Molestias unde quam eveniet omnis. Id aut ea sapiente saepe quo iste id.","Dolorem expedita non nam consequatur dolor et.",active,https://picsum.photos/300/300?random=15,"[""https:\/\/picsum.photos\/600\/600?random=150"",""https:\/\/picsum.photos\/600\/600?random=151""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Eligendi Animi Vitae (Electronics) - Black / L",MGB-00015,9839632217453,406.8,,176.87,128,1,0,2988.05,g,29.23,14.86,18.78,cm,"{""Color"":""Black"",""Size"":""L""}"
Electronics,"Hic Corrupti Facilis (Electronics)",hic-corrupti-facilis-electronics,"Ut ipsam culpa consequatur odit quo cupiditate. Dignissimos ut in labore qui rerum et error et. Laboriosam quia sequi rem a dignissimos molestias. Qui aut ab dolor omnis officiis fuga voluptas occaecati. Veritatis ut voluptate molestiae enim quis aut quia blanditiis.","Qui aliquid voluptatem et provident omnis harum.",active,https://picsum.photos/300/300?random=16,"[""https:\/\/picsum.photos\/600\/600?random=160"",""https:\/\/picsum.photos\/600\/600?random=161""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Hic Corrupti Facilis (Electronics) - Black / M",WFD-00016,8306632326610,138.31,,109.77,37,1,0,1110.42,g,45.91,25.36,17.91,cm,"{""Color"":""Black"",""Size"":""M""}"
Electronics,"Maxime Voluptas Ratione (Electronics)",maxime-voluptas-ratione-electronics,"Quae laboriosam delectus quod architecto eligendi sed aut enim. Et maxime doloribus et unde nisi labore nulla. Eveniet quis quod accusantium vel voluptas rerum qui suscipit. Quam quisquam temporibus quae ut vel. Voluptate ullam et maiores sit iure perferendis.","Adipisci aspernatur sed doloribus non est rerum quia.",active,https://picsum.photos/300/300?random=17,"[""https:\/\/picsum.photos\/600\/600?random=170"",""https:\/\/picsum.photos\/600\/600?random=171""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Maxime Voluptas Ratione (Electronics) - Black / L",WRE-00017,2422698010952,156.48,,69.24,113,1,0,3940.15,g,49.56,38.7,19,cm,"{""Color"":""Black"",""Size"":""L""}"
Electronics,"Consequatur Exercitationem Sequi (Electronics)",consequatur-exercitationem-sequi-electronics,"Aut reiciendis vel iure. Doloribus est ut id. Velit neque aut ut est. Eligendi iusto et quidem praesentium rem. Odit ipsa dolores at non aliquam.","Consequatur repellendus expedita quos deleniti et qui deserunt.",active,https://picsum.photos/300/300?random=18,"[""https:\/\/picsum.photos\/600\/600?random=180"",""https:\/\/picsum.photos\/600\/600?random=181""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Consequatur Exercitationem Sequi (Electronics) - White / S",OHR-00018,1438355267233,68.39,,37.37,108,1,0,1102.74,g,10.76,19.23,43.98,cm,"{""Color"":""White"",""Size"":""S""}"
Electronics,"Nihil Omnis Ipsum (Electronics)",nihil-omnis-ipsum-electronics,"Voluptas dolorum minima aperiam est. Animi aperiam a dolores. Nihil dolorem rerum eum ea. Aut voluptatem doloremque quo odio earum voluptate suscipit sequi. Incidunt illo amet inventore aperiam est et tempora sint. Repellat non molestiae omnis occaecati ducimus.","Illum quis illo et nisi illo itaque repudiandae.",active,https://picsum.photos/300/300?random=19,"[""https:\/\/picsum.photos\/600\/600?random=190"",""https:\/\/picsum.photos\/600\/600?random=191""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Nihil Omnis Ipsum (Electronics) - White / M",38Y-00019,5164815679846,278.03,,123.57,127,1,0,4745.77,g,37.49,12.35,33.77,cm,"{""Color"":""White"",""Size"":""M""}"
Electronics,"Sapiente Deserunt Voluptatem (Electronics)",sapiente-deserunt-voluptatem-electronics,"Sunt cupiditate quasi veniam assumenda. Ea occaecati laborum aut tempore saepe sed suscipit. Ea iste dignissimos ut sed et voluptatem tempore. Fugit quod perferendis quos sed laborum non. Officia sed itaque illum quia et in.","Enim in totam rerum iure aut.",active,https://picsum.photos/300/300?random=20,"[""https:\/\/picsum.photos\/600\/600?random=200"",""https:\/\/picsum.photos\/600\/600?random=201""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Sapiente Deserunt Voluptatem (Electronics) - White / S",5K2-00020,1064371137696,160.03,,105.28,61,1,0,3099.1,g,18.96,15.77,34.4,cm,"{""Color"":""White"",""Size"":""S""}"
