product_category,product_name,product_slug,product_description,product_summary,product_status,product_thumbnail,product_images,product_options,variant_name,variant_sku,variant_barcode,variant_price,variant_compare_at_price,variant_cost_price,variant_inventory_quantity,variant_track_inventory,variant_continue_selling_out_of_stock,variant_weight,variant_weight_unit,variant_width,variant_height,variant_depth,variant_dimension_unit,variant_options
Automotive,"Est Odio Sit (Automotive)",est-odio-sit-automotive,"Quasi et porro quibusdam nihil. Perferendis natus impedit inventore praesentium tenetur delectus. Occaecati ut repudiandae est.","Distinctio quae maiores et deserunt ad tenetur doloribus.",active,https://picsum.photos/300/300?random=151,"[""https:\/\/picsum.photos\/600\/600?random=1510"",""https:\/\/picsum.photos\/600\/600?random=1511""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Est Odio Sit (Automotive) - White / L",4BM-00151,2689679980820,329.37,,138.39,37,1,0,4623.05,g,28.21,38.72,14.58,cm,"{""Color"":""White"",""Size"":""L""}"
Automotive,"Quia Repellat Eligendi (Automotive)",quia-repellat-eligendi-automotive,"Similique quis quia sit explicabo dolores nesciunt. Qui saepe ea nihil ipsam animi voluptatem alias. Aspernatur ratione illo excepturi non neque ab soluta. Optio in neque quibusdam eum quisquam. Ut perspiciatis molestiae voluptates odit nihil.","Tempora non consequatur ea debitis.",active,https://picsum.photos/300/300?random=152,"[""https:\/\/picsum.photos\/600\/600?random=1520"",""https:\/\/picsum.photos\/600\/600?random=1521""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Quia Repellat Eligendi (Automotive) - Black / S",BZ0-00152,5705770476899,234.91,,115.15,31,1,1,1799.72,g,17.88,34.69,10.67,cm,"{""Color"":""Black"",""Size"":""S""}"
Automotive,"Aliquid Eum Possimus (Automotive)",aliquid-eum-possimus-automotive,"Est nihil quas autem assumenda. Et dignissimos et harum perspiciatis cumque ea nesciunt. Iusto et sunt voluptatem sint non dolor quasi explicabo.","A eos ut autem similique.",active,https://picsum.photos/300/300?random=153,"[""https:\/\/picsum.photos\/600\/600?random=1530"",""https:\/\/picsum.photos\/600\/600?random=1531""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Aliquid Eum Possimus (Automotive) - Black / S",LRL-00153,6683652960775,156.64,187.97,75.31,68,1,1,376.25,g,34.88,9.2,32.12,cm,"{""Color"":""Black"",""Size"":""S""}"
Automotive,"Sunt Veniam Dolore (Automotive)",sunt-veniam-dolore-automotive,"Quia voluptatem nesciunt et ut aut repudiandae similique eaque. Vel id occaecati quibusdam qui iure vel. Et rerum ut rem provident voluptas enim ex. Sed odio animi sit quia. Et illo culpa expedita sint quia earum et.","Laboriosam consequatur illo excepturi voluptates iusto provident.",active,https://picsum.photos/300/300?random=154,"[""https:\/\/picsum.photos\/600\/600?random=1540"",""https:\/\/picsum.photos\/600\/600?random=1541""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Sunt Veniam Dolore (Automotive) - Black / M",GZJ-00154,2403182311489,74.06,88.87,33.21,33,1,0,354.51,g,36.89,40.85,30.61,cm,"{""Color"":""Black"",""Size"":""M""}"
Automotive,"Esse Laboriosam Est (Automotive)",esse-laboriosam-est-automotive,"Eligendi libero repellat omnis placeat in. Cumque odio est cupiditate voluptatibus nisi adipisci cupiditate. Voluptatem ut rerum earum incidunt. Odio tempore voluptatem est quis blanditiis dolorum repellat.","Est totam veritatis commodi ut.",active,https://picsum.photos/300/300?random=155,"[""https:\/\/picsum.photos\/600\/600?random=1550"",""https:\/\/picsum.photos\/600\/600?random=1551""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Esse Laboriosam Est (Automotive) - White / S",TVO-00155,4355355779863,227.97,273.56,186.86,115,1,0,1859.36,g,42.31,26.75,8.95,cm,"{""Color"":""White"",""Size"":""S""}"
Automotive,"Illo Et Et (Automotive)",illo-et-et-automotive,"Nisi qui est odio rerum sunt. Autem quo ullam sunt incidunt earum nemo. Maxime commodi qui dolor facilis consequatur. Est corrupti adipisci laboriosam debitis.","Reprehenderit error tempora nisi vitae facilis commodi et.",active,https://picsum.photos/300/300?random=156,"[""https:\/\/picsum.photos\/600\/600?random=1560"",""https:\/\/picsum.photos\/600\/600?random=1561""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Illo Et Et (Automotive) - White / S",59U-00156,4998495635752,211.57,253.88,139.19,76,1,0,3255.37,g,22.07,23.41,28.9,cm,"{""Color"":""White"",""Size"":""S""}"
Automotive,"Voluptatem Repudiandae Eligendi (Automotive)",voluptatem-repudiandae-eligendi-automotive,"Eum et dolorem soluta est officiis est delectus. Quia labore dolore molestiae quia quod. Tenetur aliquid consequatur illo consequatur similique et et ea. Dolorem ut perspiciatis repudiandae omnis dignissimos saepe est.","Nam consequatur voluptatem odio veniam.",active,https://picsum.photos/300/300?random=157,"[""https:\/\/picsum.photos\/600\/600?random=1570"",""https:\/\/picsum.photos\/600\/600?random=1571""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Voluptatem Repudiandae Eligendi (Automotive) - White / L",CO9-00157,0424080449977,214.77,,106.32,53,1,0,946.05,g,33.74,15.73,12.78,cm,"{""Color"":""White"",""Size"":""L""}"
Automotive,"Nostrum Consequuntur Tempora (Automotive)",nostrum-consequuntur-tempora-automotive,"Harum quia voluptate pariatur dolorum unde omnis explicabo. Iure voluptatem optio accusamus sed quod ratione. Et ad et odio delectus.","Voluptas sit dolor facere voluptates vitae enim.",active,https://picsum.photos/300/300?random=158,"[""https:\/\/picsum.photos\/600\/600?random=1580"",""https:\/\/picsum.photos\/600\/600?random=1581""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Nostrum Consequuntur Tempora (Automotive) - White / M",OLE-00158,9742907715410,260.59,,143.97,25,1,0,4115.29,g,31.34,15.63,12.91,cm,"{""Color"":""White"",""Size"":""M""}"
Automotive,"Officia Sapiente Similique (Automotive)",officia-sapiente-similique-automotive,"Animi consequatur quis id cumque. Similique culpa dolorem in consequuntur ex quia provident. Iure eius rem eligendi beatae. Ratione quia nesciunt quis quas neque.","Debitis qui error non deleniti rerum ex velit aliquam.",active,https://picsum.photos/300/300?random=159,"[""https:\/\/picsum.photos\/600\/600?random=1590"",""https:\/\/picsum.photos\/600\/600?random=1591""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Officia Sapiente Similique (Automotive) - White / M",KDS-00159,1704738110497,69.18,83.02,33.42,88,1,0,3904.28,g,20.5,27.54,37.54,cm,"{""Color"":""White"",""Size"":""M""}"
Automotive,"Ex In Consectetur (Automotive)",ex-in-consectetur-automotive,"Asperiores vel nihil modi aut vitae ullam tempora ea. Quam debitis sit voluptatem repellat magni dolore. Vel dolores voluptas incidunt optio vel reprehenderit. Nihil pariatur possimus ut dignissimos impedit.","Ad impedit a sunt.",active,https://picsum.photos/300/300?random=160,"[""https:\/\/picsum.photos\/600\/600?random=1600"",""https:\/\/picsum.photos\/600\/600?random=1601""]","[{""name"":""Color"",""values"":[""Black"",""White""]},{""name"":""Size"",""values"":[""S"",""M"",""L""]}]","Ex In Consectetur (Automotive) - White / S",LUX-00160,6204680059837,227.31,,97.56,12,1,0,4453.45,g,13.18,8.67,9.57,cm,"{""Color"":""White"",""Size"":""S""}"
